"first_name","last_name","hire_date"
"Leandro","Gyimothy","12/25/86"
"Tamiya","Suri","2/12/86"
"Serif","Panangaden","11/17/86"
"Hidde","Porenta","5/17/86"
"Harngdar","Peltason","1/11/86"
"Jaideep","Steenbeek","11/2/86"
"Alassane","Bahk","8/7/86"
"Sachio","Merli","6/28/86"
"Takanari","Hinsberger","8/28/86"
"Takanari","Slobodova","1/19/86"
"Niclas","Rajala","2/26/86"
"Yechezkel","Feinberg","6/16/86"
"Marie","Benveniste","2/24/86"
"Valery","Hellwagner","12/29/86"
"Shawna","Katalagarianos","11/14/86"
"Kristinn","Chiodo","9/10/86"
"Pranay","Sidou","12/14/86"
"Arun","Feldmann","6/6/86"
"Mabo","Douceur","9/9/86"
"Ortrud","Gruenwald","7/9/86"
"Kazuhide","Sichman","5/31/86"
"Haldon","Yetim","5/8/86"
"Charlene","Businaro","8/28/86"
"Patricio","Stifter","3/13/86"
"Takushi","Kaelbling","4/3/86"
"Moon","Teitelbaum","10/14/86"
"Wojceich","Montemayor","12/6/86"
"Jianhua","Cardazo","3/28/86"
"Laurentiu","Cesareni","4/18/86"
"Girolamo","Perl","5/30/86"
"Xiaoshan","Frolund","6/2/86"
"Nikolaus","Beutelspacher","9/5/86"
"Susumu","Yamaashi","12/2/86"
"Krister","Rosaz","8/2/86"
"Adly","Bach","2/3/86"
"Abdulah","Hofstetter","3/7/86"
"Nagui","Kaminger","10/16/86"
"Shugo","Krone","9/28/86"
"Jianhui","Neiman","10/27/86"
"Arunas","Vieth","3/24/86"
"Sugwoo","Marrevee","7/14/86"
"Peer","Busillo","12/2/86"
"Mooi","Akaboshi","5/31/86"
"Maren","Clemencon","7/1/86"
"Dzung","Setlzner","11/2/86"
"Sukumar","Jeong","2/2/86"
"Harjit","Kalsbeek","1/10/86"
"Ohad","Bressoud","3/27/86"
"Giri","Bruckman","10/25/86"
"Maja","Kleiser","8/1/86"
"Giri","Snedden","10/31/86"
"Jaana","Gecsel","12/2/86"
"Taiji","Gide","7/24/86"
"Ger","Pepe","8/5/86"
"Narain","Talmon","6/5/86"
"Tamiya","Simkin","1/1/86"
"Angus","Verhoeff","5/13/86"
"Moheb","Gurbaxani","5/4/86"
"Evgueni","Itzigehl","8/25/86"
"Remmert","Shrader","11/2/86"
"Perry","Matzov","10/25/86"
"Mooi","Thimonier","1/26/86"
"Aluzio","Dulli","4/29/86"
"Shietung","Bazzichi","1/10/86"
"Harjit","Tibblin","5/21/86"
"Aram","Fordan","8/28/86"
"Kazuyasu","Ernst","4/4/86"
"Xianlong","Fetvedt","3/3/86"
"Sungwon","Szemeredi","5/1/86"
"Kiam","Koshiba","11/25/86"
"KayLiang","Benzmuller","6/22/86"
"Dietrich","Chelton","1/6/86"
"Xianlong","Bonifati","3/30/86"
"Gopalakrishnan","Suermann","2/6/86"
"Xuejia","Spataro","12/26/86"
"Yechezkel","Zhiwei","6/13/86"
"Premal","Murthy","3/28/86"
"Hyuncheol","Honiden","5/16/86"
"Arch","Leaver","12/10/86"
"Piyawadee","Comte","5/26/86"
"Toshiko","Kranzdorf","5/13/86"
"Huican","Figueira","8/3/86"
"Carrsten","Coors","3/31/86"
"Changho","Cronin","11/13/86"
"Tommaso","Kaminger","9/15/86"
"Elzbieta","Pellegrinelli","10/3/86"
"Barun","Yamaashi","4/5/86"
"Khoa","Pillow","2/15/86"
"Sajjad","Dahlbom","1/4/86"
"Elrique","Schmiedel","9/26/86"
"Xinyu","Hiroyama","2/11/86"
"Francoise","Foong","2/2/86"
"Maris","Brickell","4/16/86"
"Vasilii","Akiyama","7/16/86"
"Poorav","Asrin","10/17/86"
"Aris","Merey","10/3/86"
"Theirry","Nanard","8/24/86"
"Ekawit","Portugali","12/28/86"
"Navid","Roisin","6/20/86"
"Jianhui","Antonisse","5/18/86"
"Kokou","Staudhammer","6/7/86"
"Jenwei","Erez","1/2/86"
"Garnet","Deyuan","6/20/86"
"Youssef","Lemarechal","9/20/86"
"Weicheng","Gargeya","11/28/86"
"Haldun","Shihab","5/24/86"
"Navin","Erdi","9/22/86"
"Maik","Guenter","10/14/86"
"Hitofumi","Paciorek","9/10/86"
"Susanta","Hebden","6/25/86"
"Jouni","Kambil","10/1/86"
"Jagoda","Valette","3/1/86"
"Eberhardt","Haumacher","5/23/86"
"Marko","Camarinopoulos","6/30/86"
"Suvo","Minakawa","7/1/86"
"Yongdong","Rijckaert","10/4/86"
"Nobuyoshi","Janocha","6/16/86"
"Georgi","Claffy","11/5/86"
"Amabile","Piveteau","12/7/86"
"Toshimitsu","Azulay","7/15/86"
"Aemilian","Kawashimo","11/21/86"
"Atreye","Tasistro","4/26/86"
"Sugwoo","Zwicker","4/2/86"
"Chanjung","Beidas","6/29/86"
"Yishay","Reeken","8/1/86"
"Supot","Brickell","8/28/86"
"Nigel","Mungall","11/5/86"
"Tristan","Broder","11/10/86"
"Faiza","Rosca","1/24/86"
"Charmane","Klassen","4/17/86"
"Tsvetan","Stranks","3/3/86"
"Parke","Spell","5/18/86"
"Stabislas","Picco","7/10/86"
"Martine","Luce","5/1/86"
"Falguni","Siochi","5/25/86"
"Kokou","Boudaillier","4/21/86"
"Yinlin","Auria","6/13/86"
"Mariangiola","Miculan","10/25/86"
"Juyoung","Zykh","12/25/86"
"Adib","Bratten","9/16/86"
"Shahid","Setia","5/5/86"
"Zhaofang","Billawala","7/30/86"
"Sanjay","Alpin","5/25/86"
"Berry","Gonthier","12/22/86"
"Emdad","Zumaque","8/20/86"
"Krister","Merli","3/25/86"
"Samphel","Chappelet","6/7/86"
"Wilmer","Syrotiuk","6/8/86"
"Randi","Levergood","1/12/86"
"Szabolcs","Marzano","2/10/86"
"Sushant","Ghemri","12/29/86"
"Gonzalo","Kavanagh","8/5/86"
"Minghong","Bashian","5/22/86"
"Jayson","Passino","11/4/86"
"Roddy","Chenney","7/2/86"
"Inderjeet","Piancastelli","8/21/86"
"Hitomi","Roccetti","5/20/86"
"Samphel","Rodite","3/4/86"
"Alejandra","Schauser","10/4/86"
"Goo","Edelhoff","6/4/86"
"Pradeep","Cromarty","7/31/86"
"Goncalo","Cooke","9/4/86"
"Oksana","Khamsi","4/20/86"
"Seshu","Nitto","8/3/86"
"Mitsuyuki","Luff","6/15/86"
"Mana","Hiraishi","5/28/86"
"Supot","Lorin","4/11/86"
"Cedric","Eugenio","8/31/86"
"Aron","Puoti","9/18/86"
"Elzbieta","Zlotek","1/11/86"
"Hatem","Goodrum","10/9/86"
"Stella","Chleq","6/1/86"
"Neelam","Iwayama","4/2/86"
"Guiseppe","Bennet","11/25/86"
"Peer","Farrag","11/21/86"
"Manibrata","Skrikant","7/16/86"
"Kauko","Benantar","8/10/86"
"Adly","Conta","9/29/86"
"Bedrich","Vanwelkenhuysen","12/17/86"
"Anwar","Schicker","12/24/86"
"Adit","Felcyn","6/18/86"
"Niranjan","Buescher","7/6/86"
"Teiji","Benantar","12/7/86"
"Rosli","Biran","11/27/86"
"Kristina","Perl","5/9/86"
"Dines","Biron","9/23/86"
"Yechezkel","Beetstra","3/3/86"
"Xianlong","Lorcy","2/27/86"
"Satoru","Grabner","11/15/86"
"Hirochika","Zockler","10/25/86"
"Ult","Ferriere","7/28/86"
"Aksel","Baar","7/31/86"
"Hidde","Bergere","10/11/86"
"Gopalakrishnan","Verspoor","4/14/86"
"Shao","Puoti","5/31/86"
"Make","Rosti","9/23/86"
"Kersti","Caine","2/20/86"
"Elgin","Cincotta","10/24/86"
"Selwyn","Garrabrants","5/1/86"
"Bartek","Maginnis","3/12/86"
"Rimon","Simkin","6/10/86"
"Surveyors","Litecky","5/31/86"
"Lucian","Asser","10/14/86"
"Xiaocheng","Boyle","10/27/86"
"Dhritiman","Varley","12/21/86"
"Baruch","Slobodova","2/17/86"
"Shaw","Ghemri","1/27/86"
"Jinxi","Litzler","11/28/86"
"Satyanarayana","Fandrianto","8/1/86"
"Boriana","Ramalingam","9/9/86"
"Kien","Viele","9/23/86"
"Rosalie","Falck","7/11/86"
"Godehard","Gammage","2/14/86"
"Christoper","Makinen","9/20/86"
"Chuanti","Stamatiou","11/19/86"
"Nathan","Krohn","4/12/86"
"Roselyn","Zirintsis","9/9/86"
"Horward","Rijckaert","1/20/86"
"Sadok","Peha","7/3/86"
"Geoffry","Molenaar","2/2/86"
"Fumino","Armand","12/15/86"
"Ebru","Orlowska","5/25/86"
"Niclas","Borovoy","5/18/86"
"Ronghao","Jullig","7/2/86"
"Gunilla","Schmiedel","12/8/86"
"Udi","Wossner","3/17/86"
"Dinah","Businaro","6/28/86"
"Shuky","Hofman","5/3/86"
"Chandrasekaran","Makrucki","2/8/86"
"Sumant","Siksek","2/6/86"
"Vishu","Fandrianto","4/12/86"
"Hatem","Viele","9/22/86"
"Gurbir","Cooley","11/19/86"
"Suvo","Senzako","2/10/86"
"Cathie","Speel","10/16/86"
"Duro","Velasco","7/11/86"
"Freyja","DeMori","6/7/86"
"Filipp","Krzyzanowski","3/26/86"
"Shunichi","Versino","4/4/86"
"Fox","Perz","3/21/86"
"Marko","Pellegrinelli","11/2/86"
"Bangqing","Braunschweig","7/19/86"
"Gro","Lindqvist","7/24/86"
"Conrado","Lunt","12/5/86"
"Yongqiao","Mitina","5/6/86"
"Shahar","Granlund","3/20/86"
"Adas","Sidje","3/17/86"
"Chriss","Zaccaria","5/24/86"
"Annemarie","Mateescu","12/2/86"
"Along","Socorro","9/23/86"
"Ishfaq","Vecchio","4/25/86"
"Menkae","Sooriamurthi","1/13/86"
"Subhash","Christ","4/9/86"
"Steen","Rehfuss","10/3/86"
"Ramalingam","Escriba","5/30/86"
"Indrajit","Polajnar","1/7/86"
"Poorav","Nitsch","10/4/86"
"Shuji","Bellone","3/2/86"
"Moriyoshi","Molenaar","3/18/86"
"Denis","Delgrossi","11/29/86"
"Anneke","Menhoudj","2/18/86"
"Snehasis","Matzen","10/18/86"
"Mohammad","Cyre","8/4/86"
"Mototsugu","Rissanen","8/15/86"
"Mansur","Mitina","6/29/86"
"Ranga","Swick","10/15/86"
"Takahiro","Gruenwald","3/16/86"
"Adam","Ramsak","3/3/86"
"Atreye","Tyugu","9/22/86"
"Demin","Vernadat","4/27/86"
"Premal","Skogmar","2/6/86"
"Barun","Masaki","4/29/86"
"Gad","Vesna","6/5/86"
"Feipei","Christianini","1/28/86"
"Xiaoqiang","Katzenelson","7/12/86"
"DeForest","Vieth","12/8/86"
"Leah","Lichtman","4/19/86"
"Amstein","Teitelbaum","9/13/86"
"Fumiya","Schoegge","5/22/86"
"Ronnie","Dehkordi","11/16/86"
"Chuanyi","Rodier","8/21/86"
"Woody","Hebert","3/23/86"
"KayLiang","Kroll","12/5/86"
"Tetsurou","Docker","8/26/86"
"Moni","Kaiser","1/13/86"
"Masako","Matzen","2/8/86"
"Temple","Kornatzky","7/9/86"
"Gill","Passafiume","1/23/86"
"Alassane","Levasseur","11/3/86"
"Harjit","Erdi","3/22/86"
"Nishit","Gimbel","2/13/86"
"Jaewoo","Zhang","1/27/86"
"Gladys","Luiz","2/4/86"
"Leah","Merro","11/9/86"
"Alois","Lubachevsky","10/30/86"
"Vasilii","Grabner","5/26/86"
"Hironoby","Adachi","12/21/86"
"Paraskevi","Giarratana","10/26/86"
"Shay","Vecchio","2/24/86"
"Demos","Egerstedt","12/27/86"
"Xiaoheng","Marshall","7/30/86"
"Duangkaew","Lupu","5/11/86"
"Ult","Pesch","1/12/86"
"Chinya","Imataki","4/7/86"
"Christfried","Herber","1/7/86"
"Genta","Danley","9/14/86"
"Huan","Sankaranarayanan","9/19/86"
"Marsal","Chleq","7/21/86"
"Dante","Kirkerud","4/26/86"
"Genki","Berztiss","11/19/86"
"Kaijung","Angiulli","12/23/86"
"Tianruo","Heering","11/23/86"
"Vincent","Colorni","9/6/86"
"Tooru","Vilarrasa","9/1/86"
"Khedija","Bamford","11/13/86"
"Jongsuk","Frijda","4/4/86"
"Abdelaziz","Ressouche","8/21/86"
"Van","Prochazka","9/15/86"
"Mayuri","Krider","12/26/86"
"Rosita","Chorvat","11/27/86"
"Odysseas","Seghrouchni","7/19/86"
"Pintsang","Conte","5/29/86"
"Yongqiao","Beutelspacher","2/25/86"
"Inderjeet","Hoogerwoord","12/19/86"
"Xuejia","Nourani","7/28/86"
"Koichi","Rullman","4/15/86"
"Miyeon","Bamford","7/7/86"
"Gaetan","Wossner","4/27/86"
"Zhonghua","Lukaszewicz","10/27/86"
"TRUE","Tokunaga","6/26/86"
"Uno","Bahl","1/31/86"
"Ravishankar","Mersereau","7/26/86"
"Xinan","Wrigley","3/25/86"
"Alain","Skafidas","1/4/86"
"Christoper","Luby","3/22/86"
"Aksel","Magalhaes","7/18/86"
"Dines","Veeraraghavan","9/2/86"
"Chaitali","Kading","6/19/86"
"Subhankar","Cmelik","4/3/86"
"Nathan","Pietracaprina","10/6/86"
"Baocai","Jiang","4/2/86"
"Babette","Leijenhorst","1/11/86"
"Danai","Shackell","12/4/86"
"Maris","Klassen","5/14/86"
"Adamantios","Tempesti","11/30/86"
"Syozo","Kavvadias","12/12/86"
"Naftali","Koshino","5/3/86"
"Theirry","Danley","7/25/86"
"Hiroyasu","Knightly","11/11/86"
"Seongbin","Zaccaria","3/11/86"
"Dietrich","Uhrik","5/30/86"
"Sachar","Covnot","8/31/86"
"Shooichi","Bennis","4/1/86"
"Khue","Gadepally","12/28/86"
"Mototsugu","Uhrig","4/18/86"
"Garnet","Matzat","3/6/86"
"Rosine","Herath","1/21/86"
"Xianlong","Karlin","12/4/86"
"Masaki","Savasere","12/23/86"
"Kwok","Vrecion","7/20/86"
"Mong","Kobuchi","2/26/86"
"Irene","Uhrig","5/19/86"
"Heng","Rosch","10/14/86"
"Shaunak","Czap","12/23/86"
"Satosi","Vieri","2/18/86"
"Tze","Harbusch","1/4/86"
"Sugwoo","Ferretti","5/3/86"
"Mikhail","Rosar","10/31/86"
"Frazer","Kolinko","12/10/86"
"Udaiprakash","Roison","2/6/86"
"Jackson","Vakili","1/10/86"
"Xiaoqiang","Lupu","11/24/86"
"Yuchang","Poehlman","8/27/86"
"Manohar","Szemeredi","2/25/86"
"Ingmar","Schiper","2/4/86"
"Jixiang","Ishibashi","10/19/86"
"Chenye","Radwan","5/6/86"
"Arunas","Fandrianto","9/8/86"
"Yishay","Nations","9/22/86"
"Hugh","Dulli","8/20/86"
"Macha","Aloia","8/30/86"
"Souichi","Comyn","3/16/86"
"Jinya","Einsfeld","7/1/86"
"Xiong","Liedekerke","5/14/86"
"Berto","Peyn","6/12/86"
"Tadahiro","Ozery","4/8/86"
"Uzi","Eldridge","9/13/86"
"Lakshmi","Rahier","1/23/86"
"Serenella","Bernick","6/12/86"
"Kwangho","Peron","9/30/86"
"Dayanand","Feldmann","3/2/86"
"Ramya","Hockney","7/5/86"
"Radoslaw","Pardalos","12/7/86"
"Van","Crouzet","3/21/86"
"Takanari","Marrevee","5/20/86"
"Zhongwei","Schnelling","6/10/86"
"Sanjoy","Babu","5/6/86"
"Katsuo","Restivo","1/8/86"
"Brendon","Kruskal","3/30/86"
"Sachar","Molberg","1/26/86"
"Kwok","Moffat","10/19/86"
"Jordanka","Baaleh","4/4/86"
"Breannda","Schaad","8/21/86"
"Conor","Hofman","8/6/86"
"Emran","Chaudhuri","7/28/86"
"Serenella","Kuhnemann","4/12/86"
"Peternela","Klerer","6/6/86"
"Djenana","Zweizig","11/20/86"
"Subir","Bennet","6/28/86"
"Mana","Aingworth","4/26/86"
"Kellyn","Maliniak","12/2/86"
"Xianlong","Bennet","8/26/86"
"Zhaofang","Cappelli","5/4/86"
"Huiqun","Kuhnemann","12/21/86"
"Nathalie","Conti","8/6/86"
"Torsten","Fiutem","9/15/86"
"Leni","Varker","7/14/86"
"Stepehn","Michaels","9/11/86"
"Ortrun","Verhaegen","6/30/86"
"Souichi","Zuberek","3/14/86"
"Sumant","Reinhard","4/4/86"
"Pranas","Luck","9/10/86"
"Teruyuki","Crabtree","3/11/86"
"Wonhee","Orlowski","10/27/86"
"Abdulla","Vigier","5/3/86"
"Fumiyo","Portugali","2/25/86"
"Sedat","Dulli","3/15/86"
"Gita","Fioravanti","2/27/86"
"Duri","Denos","7/26/86"
"Irene","Azulay","3/12/86"
"Danco","Xiaoshan","10/24/86"
"Falguni","Massonet","6/19/86"
"Aiman","Krybus","3/14/86"
"Karlis","Perelgut","5/17/86"
"Candida","Klassen","12/18/86"
"Cordelia","Perry","2/24/86"
"Mats","Milicia","9/3/86"
"Khatoun","Borovoy","2/14/86"
"Fun","Alvarado","8/5/86"
"Shaunak","Noriega","9/3/86"
"Przemyslawa","Gadepally","12/1/86"
"Marek","Bednarek","1/4/86"
"Shuho","Kroon","10/4/86"
"Pintsang","Peng","11/15/86"
"Tomoyuki","Montemayor","2/10/86"
"Ingemar","Scallan","2/10/86"
"Randi","Chenoweth","3/21/86"
"Sedat","Andreotta","1/17/86"
"Richard","Smailagic","8/10/86"
"Teunis","Aseltine","3/22/86"
"Youjian","Yurek","2/6/86"
"Collette","Shobatake","6/11/86"
"Charlene","Lipner","3/1/86"
"Serge","Broomell","4/13/86"
"Wayne","Prampolini","1/31/86"
"Manton","Ullian","9/30/86"
"Adas","Jakobus","5/16/86"
"Zdislav","Frezza","12/5/86"
"Hauke","Hopewell","4/17/86"
"Beshir","Litzkow","3/3/86"
"Berthier","Kranzdorf","6/16/86"
"Sachem","Sambasivam","4/19/86"
"Mori","Stifter","1/27/86"
"Subir","Chiodo","2/17/86"
"Debaprosad","Demeyer","1/8/86"
"Prasadram","Leaver","12/25/86"
"Odinaldo","Siepmann","8/21/86"
"Weidon","Tetzlaff","6/21/86"
"Weiwu","McFarlan","11/24/86"
"Tsz","Douceur","8/19/86"
"Henk","Sullins","2/1/86"
"Kersti","Preusig","5/18/86"
"Aloke","Reinhard","11/28/86"
"Doohun","Cannane","3/29/86"
"Georgy","Thombley","9/19/86"
"Kotesh","Anguita","12/30/86"
"Irene","Improta","8/29/86"
"Tamiya","Laventhal","4/3/86"
"Erez","Mitchem","2/9/86"
"Stein","Horswill","6/8/86"
"Stevo","Maraist","4/14/86"
"Gina","Pepe","3/7/86"
"Nikolaus","Hoppenstand","4/22/86"
"Patricia","Hopewell","12/15/86"
"Bezalel","Papsdorf","9/16/86"
"Karoline","Heystek","1/3/86"
"Izaskun","Morton","11/27/86"
"Leif","Thummel","12/24/86"
"Jiafu","Karnin","9/1/86"
"Debatosh","Soloway","4/8/86"
"Dinkar","Lunn","9/11/86"
"Patricia","Himler","11/27/86"
"Pranav","Brookner","10/4/86"
"Kwangjo","Parhami","9/15/86"
"Bader","Merro","5/2/86"
"Fei","Cangellaris","8/25/86"
"Giao","Stanfel","4/24/86"
"Clyde","Siochi","12/10/86"
"Sachem","Vingron","9/7/86"
"Maja","Constantine","12/25/86"
"Heeju","Veldwijk","1/31/86"
"Torsten","Sankaranarayanan","5/11/86"
"Rance","Bellone","9/9/86"
"Adam","Highland","9/24/86"
"Parviz","Leaver","4/10/86"
"Toong","Harnett","11/16/86"
"Kannan","Akazan","11/20/86"
"Chuanyi","Schwartzbauer","11/7/86"
"Kwun","Danner","1/9/86"
"Radoslaw","Gadepally","7/18/86"
"Berthier","Haraldson","3/2/86"
"Yongmao","Kenevan","5/26/86"
"Divine","Kermarrec","4/3/86"
"Mohd","Swick","7/23/86"
"Oscar","Smeets","11/18/86"
"Moon","Ishibashi","10/17/86"
"Sumali","Juneja","4/22/86"
"Giap","Lindenbaum","7/3/86"
"Parke","Hagimont","10/23/86"
"Krassimir","Stranks","7/13/86"
"Mamdouh","Wynblatt","1/25/86"
"Tadanori","Greibach","12/15/86"
"Luise","Gerlach","4/26/86"
"Krassimir","Wynblatt","10/30/86"
"Sasan","Otillio","3/19/86"
"Xumin","Zykh","3/30/86"
"Mong","Uhrig","2/22/86"
"Parviz","Michaeli","8/24/86"
"Fumiko","Unno","4/10/86"
"Leen","Conti","1/4/86"
"Katsuyuki","Hemaspaandra","2/14/86"
"Tran","Wolniewicz","8/7/86"
"Leszek","Kriebel","3/7/86"
"Anestis","Schusler","9/4/86"
"Kazuyasu","Demizu","7/21/86"
"Marit","Vanwelkenhuysen","5/4/86"
"Suvo","Raney","2/11/86"
"Katsuyuki","Reinhart","10/24/86"
"Giap","Szilard","4/21/86"
"Nikolaus","Leijenhorst","12/31/86"
"Divier","Chappelet","11/7/86"
"Ipke","Coney","5/10/86"
"Kokou","Asrin","5/23/86"
"Leandro","Narahara","11/24/86"
"Premal","Kilgore","9/14/86"
"Szabolcs","Keohane","8/7/86"
"Dietrich","Shiratori","5/11/86"
"Mandell","Beetstra","9/11/86"
"Yakkov","Biros","3/16/86"
"Chaoyi","Loncour","6/24/86"
"Parviz","Poujol","6/11/86"
"Zhonghui","Bodoff","2/28/86"
"Phuoc","Kavraki","9/2/86"
"Xuejia","Sichman","6/20/86"
"Sadegh","Thiran","5/26/86"
"Jovan","Pews","10/25/86"
"Froduald","Stanger","5/30/86"
"Randy","Falster","11/21/86"
"Dekang","Soloway","8/20/86"
"Tesuya","Atchley","5/9/86"
"Yurij","Pietrzykowski","8/18/86"
"Mark","Birjandi","8/20/86"
"Hidekazu","DiGiano","10/9/86"
"Lene","Neiman","9/27/86"
"Aruna","Mukaidono","12/23/86"
"Demos","Escriba","6/27/86"
"Xudong","Chinal","9/11/86"
"Lunjin","Seghrouchni","10/14/86"
"Khoa","Tomescu","10/17/86"
"Florina","Haraldson","12/28/86"
"Heping","Kawashimo","10/14/86"
"Adib","Kadhim","7/1/86"
"Shrikanth","Pettey","10/8/86"
"Dmitri","Grandbois","8/1/86"
"Henk","Mikschl","10/4/86"
"Ziyad","Suri","11/19/86"
"Ramalingam","Merkl","8/13/86"
"Nishit","Shokrollahi","5/6/86"
"Georgi","Turnbull","8/26/86"
"Jasminko","Goldhammer","11/26/86"
"Denny","Limongiello","3/30/86"
"Shalesh","Polupanov","11/26/86"
"Giordano","Luca","2/15/86"
"Seongbae","Remmers","10/28/86"
"Persi","Tasistro","10/11/86"
"Malu","Morrow","8/29/86"
"Yongdong","Lambe","3/22/86"
"Lucian","Nyrup","11/5/86"
"Olivera","Peac","10/9/86"
"Jeanna","Edelhoff","7/15/86"
"Xuedong","Heuter","7/28/86"
"Yongmao","Baaleh","5/11/86"
"Frederique","Gyorkos","11/9/86"
"Lorien","Rehfuss","8/5/86"
"Munehiro","Rosch","7/19/86"
"Hauke","Lunt","8/3/86"
"Lene","Papastamatiou","5/8/86"
"Menkae","Mattern","1/5/86"
"Inderjeet","Kohling","5/12/86"
"Mansur","Improta","1/15/86"
"Branimir","Kilgour","11/4/86"
"Saeko","Awdeh","2/2/86"
"Ulises","Reeken","1/19/86"
"Tsuneo","Marchesini","1/12/86"
"Yifei","Plessier","1/10/86"
"Junichi","Motley","10/10/86"
"Paraskevi","Herath","4/13/86"
"Ibibia","Wilfing","4/23/86"
"Mariusz","Bolotov","7/20/86"
"Sanjit","Ozeki","3/5/86"
"Anneli","Solovay","4/23/86"
"Akhilish","Zhiwei","1/31/86"
"Xianlong","Verhaegen","1/3/86"
"Mona","Haumacher","5/4/86"
"Kazuhisa","Masaki","9/15/86"
"Aamod","Attimonelli","6/18/86"
"Valter","Brattka","9/19/86"
"Gunilla","Delaune","1/18/86"
"Miquel","Kropatsch","4/2/86"
"Kristine","Marshall","6/23/86"
"Kerhong","Welham","9/4/86"
"Remmert","Rosay","7/28/86"
"Wojceich","Schueller","3/11/86"
"Ayonca","Kilgore","8/19/86"
"Stamatina","Poupard","8/17/86"
"Jaroslava","Reinhard","9/9/86"
"Kensyu","Basagni","9/26/86"
"Takahira","Ozeri","1/15/86"
"Sanjeeva","Covnot","7/20/86"
"Masato","Feinberg","1/27/86"
"Shahar","Impagliazzo","7/5/86"
"Niclas","Ernst","10/7/86"
"Xiaopeng","Schade","4/10/86"
"Nahla","Bazzichi","11/13/86"
"Kensyu","Gips","6/24/86"
"Theirry","Junet","9/27/86"
"Fabrizio","Homond","6/29/86"
"Chuanti","Jakobus","8/21/86"
"Candido","Theuretzbacher","9/21/86"
"Rayond","Schach","1/28/86"
"Maren","dAstous","10/7/86"
"Mamdouh","Ernst","7/30/86"
"Bedir","Heiserman","8/28/86"
"Tetsushi","Aseltine","8/7/86"
"Xinglin","Guerreiro","11/10/86"
"Jordanka","Skogmar","2/13/86"
"Emdad","Hertweck","6/15/86"
"Seongbae","Rissland","5/19/86"
"Mohamadou","Markovitch","7/16/86"
"Gretta","Karlin","11/18/86"
"Domenico","Debuse","1/1/86"
"Ulf","Wiegley","3/23/86"
"Mori","Oxenboll","9/16/86"
"Yurii","Orlowska","2/4/86"
"Sachar","Liedekerke","12/29/86"
"Shugo","Granlund","6/28/86"
"Moriyoshi","Xiaoshan","5/8/86"
"Tremaine","Pena","5/19/86"
"Carrsten","Muntz","4/25/86"
"Sariel","Begiun","3/3/86"
"Werner","Cappello","7/22/86"
"Ohad","Neimat","9/2/86"
"Jingling","Pesch","2/21/86"
"Aral","Strooper","1/25/86"
"Kristin","Eiron","10/23/86"
"Perla","Driscoll","5/8/86"
"Nishit","Katalagarianos","5/29/86"
"Alejandra","Bolotov","10/26/86"
"Xiahua","Lampe","4/5/86"
"Xuedong","Beetstra","10/14/86"
"Conrado","Attimonelli","9/8/86"
"Keung","Kulisch","7/25/86"
"Ioana","Wrigley","12/21/86"
"Boalin","Brattka","4/12/86"
"Ziya","Rijckaert","2/23/86"
"Macha","Wielonsky","6/5/86"
"Kwee","Nittel","8/12/86"
"Jordanka","Giveon","9/23/86"
"Bernd","Jayawardene","2/7/86"
"Kiyotoshi","Olivero","12/23/86"
"Owen","Munch","2/1/86"
"Abdelghani","Nannarelli","1/8/86"
"Isamu","Erbe","12/19/86"
"Elgin","Vieri","6/8/86"
"Paris","Jansen","1/17/86"
"Feiyu","Schaap","1/23/86"
"Sachin","Vieth","7/5/86"
"Jaideep","Theuretzbacher","3/12/86"
"Elrique","Mandelberg","11/24/86"
"Elgin","Kermarrec","7/21/86"
"Alselm","Penz","12/28/86"
"Panayotis","Angelopoulos","3/24/86"
"Kirk","Vingron","3/13/86"
"Froduald","Kaelbling","6/28/86"
"Marek","Zyda","9/30/86"
"Lenore","Comyn","7/26/86"
"Sibyl","Beerel","6/12/86"
"Yongqiao","Jayawardene","1/31/86"
"Ibibia","Rabejac","10/31/86"
"Dayanand","Bazzichi","2/15/86"
"Navid","Plotkin","1/28/86"
"Kersti","Baig","3/2/86"
"Shuky","Emmart","3/8/86"
"Alper","Erni","9/21/86"
"Fei","Benantar","10/20/86"
"Heon","Seuren","1/5/86"
"Toong","Vrecion","9/24/86"
"Gila","Kroon","4/26/86"
"Cullen","Rindone","11/6/86"
"Chriss","Giveon","12/24/86"
"Mantis","Aumann","12/6/86"
"Monique","Ranst","8/20/86"
"Alejandra","Varker","7/4/86"
"Bikash","McFarlan","2/1/86"
"Ebbe","Schiper","12/29/86"
"Adil","Kleiser","8/22/86"
"Hitofumi","Cichocki","9/19/86"
"Anoosh","Panwar","1/4/86"
"Mohammad","Bennis","7/7/86"
"Khaled","Rabejac","1/29/86"
"Aleksander","Narwekar","8/13/86"
"Stella","Kopetz","9/21/86"
"Beshir","Jenevein","6/12/86"
"Naraig","Benzaken","10/11/86"
"Chiradeep","Penn","1/7/86"
"Masamitsu","Murrill","9/5/86"
"Zhenbing","Terlouw","9/30/86"
"Ayakannu","Kroha","8/15/86"
"Leucio","Ranka","3/24/86"
"Boaz","Mikschl","1/31/86"
"Satyanarayana","Oppitz","1/19/86"
"Chuanti","Kaiserswerth","10/10/86"
"Kiyomitsu","Perez","3/15/86"
"Siamak","Nannarelli","1/11/86"
"Byong","Merkl","6/19/86"
"Lucien","Etalle","12/24/86"
"Uri","Rettelbach","9/3/86"
